#query_name	seed_eggNOG_ortholog	seed_ortholog_evalue	seed_ortholog_score	eggNOG OGs	narr_og_name	narr_og_cat	narr_og_desc	best_og_name	best_og_cat	best_og_desc	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
DBPAGJON_02722	742735.HMPREF9467_03671	1.7e-129	468.8	COG4465@1|root,COG4465@2|Bacteria,1TS7A@1239|Firmicutes,2480R@186801|Clostridia,21XJ4@1506553|Lachnoclostridium	21XJ4@1506553|Lachnoclostridium	K	DNA-binding protein that represses the expression of many genes that are induced as cells make the transition from rapid exponential growth to stationary phase. It is a GTP-binding protein that senses the intracellular GTP concentration as an indicator of nutritional limitations. At low GTP concentration it no longer binds GTP and stop to act as a transcriptional repressor	2480R@186801|Clostridia	K	DNA-binding protein that represses the expression of many genes that are induced as cells make the transition from rapid exponential growth to stationary phase. It is a GTP-binding protein that senses the intracellular GTP concentration as an indicator of nutritional limitations. At low GTP concentration it no longer binds GTP and stop to act as a transcriptional repressor	codY	GO:0000166,GO:0001882,GO:0001883,GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0005488,GO:0005525,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006351,GO:0006355,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010467,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0016070,GO:0017076,GO:0018130,GO:0019001,GO:0019219,GO:0019222,GO:0019438,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0032774,GO:0034641,GO:0034645,GO:0034654,GO:0035639,GO:0036094,GO:0043167,GO:0043168,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044464,GO:0045892,GO:0045934,GO:0046483,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0060255,GO:0065007,GO:0071704,GO:0080090,GO:0090304,GO:0097159,GO:0097367,GO:0097659,GO:0140110,GO:1901265,GO:1901360,GO:1901362,GO:1901363,GO:1901576,GO:1902679,GO:1903506,GO:1903507,GO:2000112,GO:2000113,GO:2001141	-	ko:K03706	-	-	-	-	ko00000,ko03000	-	-	-	CodY,GAF,GntR,HTH_11,HTH_CodY,MarR_2
DBPAGJON_02723	500632.CLONEX_00366	1.5e-119	435.6	COG0052@1|root,COG0052@2|Bacteria,1TPNA@1239|Firmicutes,247ZR@186801|Clostridia	247ZR@186801|Clostridia	J	Belongs to the universal ribosomal protein uS2 family	247ZR@186801|Clostridia	J	Belongs to the universal ribosomal protein uS2 family	rpsB	GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0019538,GO:0032991,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044446,GO:0044464,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1990904	-	ko:K02967	ko03010,map03010	M00178,M00179	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S2
DBPAGJON_02724	742733.HMPREF9469_00118	1.1e-124	453.0	COG0264@1|root,COG0264@2|Bacteria,1TPFJ@1239|Firmicutes,248J2@186801|Clostridia,21ZJJ@1506553|Lachnoclostridium	21ZJJ@1506553|Lachnoclostridium	J	Associates with the EF-Tu.GDP complex and induces the exchange of GDP to GTP. It remains bound to the aminoacyl-tRNA.EF- Tu.GTP complex up to the GTP hydrolysis stage on the ribosome	248J2@186801|Clostridia	J	Associates with the EF-Tu.GDP complex and induces the exchange of GDP to GTP. It remains bound to the aminoacyl-tRNA.EF- Tu.GTP complex up to the GTP hydrolysis stage on the ribosome	tsf	GO:0003674,GO:0003676,GO:0003723,GO:0003746,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006412,GO:0006414,GO:0006518,GO:0006807,GO:0008135,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0019538,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044464,GO:0071704,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576	-	ko:K02357	-	-	-	-	ko00000,ko03012,ko03029	-	-	-	EF_TS,UBA
DBPAGJON_02725	411489.CLOL250_01775	7.5e-67	259.6	COG0346@1|root,COG0346@2|Bacteria,1V6XU@1239|Firmicutes,24JFW@186801|Clostridia,36JVK@31979|Clostridiaceae	36JVK@31979|Clostridiaceae	E	glyoxalase bleomycin resistance protein dioxygenase	24JFW@186801|Clostridia	E	Psort location Cytoplasmic, score	-	-	-	ko:K08234	-	-	-	-	ko00000	-	-	-	Glyoxalase,Glyoxalase_2,Glyoxalase_3,Glyoxalase_4
DBPAGJON_02727	742733.HMPREF9469_04690	3.3e-69	268.9	COG0491@1|root,COG0491@2|Bacteria,1TQPX@1239|Firmicutes,24BDQ@186801|Clostridia,21YZR@1506553|Lachnoclostridium	21YZR@1506553|Lachnoclostridium	S	Metallo-beta-lactamase superfamily	24BDQ@186801|Clostridia	S	PFAM Metallo-beta-lactamase superfamily	-	-	-	-	-	-	-	-	-	-	-	-	Lactamase_B,Lactamase_B_2
DBPAGJON_02728	610130.Closa_2987	2.6e-90	338.6	COG1116@1|root,COG1116@2|Bacteria,1TRM6@1239|Firmicutes,248CG@186801|Clostridia,21YVB@1506553|Lachnoclostridium	21YVB@1506553|Lachnoclostridium	P	ATPases associated with a variety of cellular activities	248CG@186801|Clostridia	P	ABC-type nitrate sulfonate bicarbonate transport system ATPase component	ssuB_2	-	-	ko:K02049	-	M00188	-	-	ko00000,ko00002,ko02000	3.A.1.16,3.A.1.17	-	-	AAA,AAA_16,AAA_21,AAA_22,AAA_29,ABC_tran,Arch_ATPase,DUF258,GBP,Mg_chelatase,Rad17,RsgA_GTPase
DBPAGJON_02729	1163671.JAGI01000003_gene625	5.8e-61	240.4	COG0779@1|root,COG0779@2|Bacteria,1V6KT@1239|Firmicutes,24N1G@186801|Clostridia,36JKE@31979|Clostridiaceae	36JKE@31979|Clostridiaceae	S	Required for maturation of 30S ribosomal subunits	24N1G@186801|Clostridia	S	Required for maturation of 30S ribosomal subunits	rimP	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0008150,GO:0022613,GO:0042254,GO:0042274,GO:0044085,GO:0044424,GO:0044464,GO:0071840	-	ko:K09748	-	-	-	-	ko00000,ko03009	-	-	-	DUF150,DUF150_C
DBPAGJON_02730	1298920.KI911353_gene3421	8.4e-170	603.2	COG0195@1|root,COG0195@2|Bacteria,1TPB3@1239|Firmicutes,247W8@186801|Clostridia,21YJ6@1506553|Lachnoclostridium	21YJ6@1506553|Lachnoclostridium	K	Participates in both transcription termination and antitermination	247W8@186801|Clostridia	K	Participates in both transcription termination and antitermination	nusA	-	-	ko:K02600	-	-	-	-	ko00000,ko03009,ko03021	-	-	-	KH_1,KH_2,KH_5,NusA_N,S1
DBPAGJON_02731	610130.Closa_2984	4.8e-36	156.8	COG2740@1|root,COG2740@2|Bacteria,1VEJS@1239|Firmicutes,24QSJ@186801|Clostridia,220MH@1506553|Lachnoclostridium	220MH@1506553|Lachnoclostridium	K	Protein of unknown function (DUF448)	24QSJ@186801|Clostridia	K	Nucleic-acid-binding protein implicated in transcription termination	ylxR	-	-	ko:K07742	-	-	-	-	ko00000	-	-	-	DUF448
DBPAGJON_02732	742740.HMPREF9474_02668	1.1e-42	179.1	COG1358@1|root,COG1358@2|Bacteria,1VEYG@1239|Firmicutes,24QP3@186801|Clostridia,220SK@1506553|Lachnoclostridium	220SK@1506553|Lachnoclostridium	J	ribosomal protein	24QP3@186801|Clostridia	J	ribosomal protein	-	-	-	-	-	-	-	-	-	-	-	-	DUF448,Ribosomal_L7Ae
DBPAGJON_02733	610130.Closa_2982	4.5e-305	1053.9	COG0532@1|root,COG0532@2|Bacteria,1TPAI@1239|Firmicutes,248SJ@186801|Clostridia,21XIJ@1506553|Lachnoclostridium	21XIJ@1506553|Lachnoclostridium	J	One of the essential components for the initiation of protein synthesis. Protects formylmethionyl-tRNA from spontaneous hydrolysis and promotes its binding to the 30S ribosomal subunits. Also involved in the hydrolysis of GTP during the formation of the 70S ribosomal complex	248SJ@186801|Clostridia	J	One of the essential components for the initiation of protein synthesis. Protects formylmethionyl-tRNA from spontaneous hydrolysis and promotes its binding to the 30S ribosomal subunits. Also involved in the hydrolysis of GTP during the formation of the 70S ribosomal complex	infB	GO:0000166,GO:0001882,GO:0001883,GO:0003674,GO:0003676,GO:0003723,GO:0003743,GO:0003824,GO:0003924,GO:0005488,GO:0005525,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006412,GO:0006413,GO:0006518,GO:0006807,GO:0008135,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0017076,GO:0017111,GO:0019001,GO:0019538,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0034641,GO:0034645,GO:0035639,GO:0036094,GO:0043043,GO:0043167,GO:0043168,GO:0043170,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044464,GO:0071704,GO:0097159,GO:0097367,GO:1901265,GO:1901363,GO:1901564,GO:1901566,GO:1901576	-	ko:K02519	-	-	-	-	ko00000,ko03012,ko03029	-	-	-	Arf,FeoB_N,GTP_EFTU,GTP_EFTU_D2,IF-2,IF2_N,MMR_HSR1,PduV-EutP,Ras,Roc,SRPRB
DBPAGJON_02734	1163671.JAGI01000003_gene620	1.4e-46	192.2	COG0858@1|root,COG0858@2|Bacteria,1VA0P@1239|Firmicutes,24MPB@186801|Clostridia,36JIF@31979|Clostridiaceae	36JIF@31979|Clostridiaceae	J	One of several proteins that assist in the late maturation steps of the functional core of the 30S ribosomal subunit. Associates with free 30S ribosomal subunits (but not with 30S subunits that are part of 70S ribosomes or polysomes). Required for efficient processing of 16S rRNA. May interact with the 5'-terminal helix region of 16S rRNA	24MPB@186801|Clostridia	J	One of several proteins that assist in the late maturation steps of the functional core of the 30S ribosomal subunit. Associates with free 30S ribosomal subunits (but not with 30S subunits that are part of 70S ribosomes or polysomes). Required for efficient processing of 16S rRNA. May interact with the 5'-terminal helix region of 16S rRNA	rbfA	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0022613,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0044085,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0071840,GO:0090304,GO:1901360	-	ko:K02834	-	-	-	-	ko00000,ko03009	-	-	-	RBFA
DBPAGJON_02735	1163671.JAGI01000003_gene619	4.7e-113	414.5	COG0618@1|root,COG0618@2|Bacteria,1TPXX@1239|Firmicutes,248R3@186801|Clostridia,36DFF@31979|Clostridiaceae	36DFF@31979|Clostridiaceae	S	domain protein	248R3@186801|Clostridia	J	domain protein	nrnA	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0022613,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0044085,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0046483,GO:0071704,GO:0071840,GO:0090304,GO:1901360	3.1.13.3,3.1.3.7	ko:K06881	ko00920,ko01100,ko01120,map00920,map01100,map01120	-	R00188,R00508	RC00078	ko00000,ko00001,ko01000,ko03400	-	-	-	DHH,DHHA1,RBFA
DBPAGJON_02736	1163671.JAGI01000003_gene618	1.1e-114	419.9	COG0130@1|root,COG0130@2|Bacteria,1TP9Y@1239|Firmicutes,24B46@186801|Clostridia,36EJJ@31979|Clostridiaceae	36EJJ@31979|Clostridiaceae	J	Responsible for synthesis of pseudouridine from uracil- 55 in the psi GC loop of transfer RNAs	24B46@186801|Clostridia	J	Responsible for synthesis of pseudouridine from uracil- 55 in the psi GC loop of transfer RNAs	truB	GO:0001522,GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0005488,GO:0006139,GO:0006396,GO:0006399,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009451,GO:0009982,GO:0009987,GO:0010467,GO:0016070,GO:0016853,GO:0016866,GO:0034470,GO:0034641,GO:0034660,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0046483,GO:0071704,GO:0090304,GO:0097159,GO:1901360,GO:1901363	5.4.99.25	ko:K03177	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	FAD_syn,Flavokinase,PUA,TruB-C_2,TruB_C_2,TruB_N
DBPAGJON_02737	610130.Closa_2978	4e-117	427.9	COG0196@1|root,COG0196@2|Bacteria,1TPKS@1239|Firmicutes,2484A@186801|Clostridia,21Y3Z@1506553|Lachnoclostridium	21Y3Z@1506553|Lachnoclostridium	H	riboflavin biosynthesis protein	2484A@186801|Clostridia	H	Belongs to the ribF family	ribF	-	2.7.1.26,2.7.7.2	ko:K11753	ko00740,ko01100,ko01110,map00740,map01100,map01110	M00125	R00161,R00549	RC00002,RC00017	ko00000,ko00001,ko00002,ko01000	-	-	-	CTP_transf_like,Citrate_ly_lig,FAD_syn,Flavokinase
DBPAGJON_02738	411483.FAEPRAA2165_00572	2e-186	658.3	COG0463@1|root,COG0463@2|Bacteria,1VVRP@1239|Firmicutes,24AI7@186801|Clostridia,3WMXA@541000|Ruminococcaceae	3WMXA@541000|Ruminococcaceae	M	Glycosyltransferase, group 2 family protein	24AI7@186801|Clostridia	M	Glycosyltransferase, group 2 family protein	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_tranf_2_2,Glyco_tranf_2_3,Glyco_tranf_2_4,Glycos_transf_2,MarR,MarR_2,UDG
DBPAGJON_02739	411483.FAEPRAA2165_00570	0.0	1354.3	COG0550@1|root,COG0550@2|Bacteria,1TPJD@1239|Firmicutes,24810@186801|Clostridia,3WGKN@541000|Ruminococcaceae	3WGKN@541000|Ruminococcaceae	L	DNA topoisomerase III	24810@186801|Clostridia	L	Releases the supercoiling and torsional tension of DNA, which is introduced during the DNA replication and transcription, by transiently cleaving and rejoining one strand of the DNA duplex. Introduces a single-strand break via transesterification at a target site in duplex DNA. The scissile phosphodiester is attacked by the catalytic tyrosine of the enzyme, resulting in the formation of a DNA-(5'-phosphotyrosyl)-enzyme intermediate and the expulsion of a 3'-OH DNA strand. The free DNA strand then undergoes passage around the unbroken strand, thus removing DNA supercoils. Finally, in the religation step, the DNA 3'-OH attacks the covalent intermediate to expel the active-site tyrosine and restore the DNA phosphodiester backbone	topB	-	5.99.1.2	ko:K03169	-	-	-	-	ko00000,ko01000,ko03032	-	-	-	Topoisom_bac,Toprim,Toprim_Crpt
DBPAGJON_02740	411483.FAEPRAA2165_00569	2.7e-160	571.2	COG1192@1|root,COG1192@2|Bacteria,1V02C@1239|Firmicutes,24E5B@186801|Clostridia	24E5B@186801|Clostridia	D	Psort location Cytoplasmic, score	24E5B@186801|Clostridia	D	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	-
DBPAGJON_02741	411483.FAEPRAA2165_00568	6.7e-50	203.0	2EJBF@1|root,30K6U@2|Bacteria,1V5ZK@1239|Firmicutes,24ISC@186801|Clostridia	24ISC@186801|Clostridia	-	-	24ISC@186801|Clostridia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
DBPAGJON_02742	411483.FAEPRAA2165_00567	2.3e-107	394.8	COG4227@1|root,COG4227@2|Bacteria,1UY22@1239|Firmicutes,24F55@186801|Clostridia	24F55@186801|Clostridia	L	Domain of unknown function (DUF4316)	24F55@186801|Clostridia	L	Domain of unknown function (DUF4316)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4316,YodL
DBPAGJON_02743	411483.FAEPRAA2165_00566	1.8e-30	137.9	2DP0F@1|root,32VEX@2|Bacteria,1VDER@1239|Firmicutes,24PXU@186801|Clostridia	24PXU@186801|Clostridia	S	Putative tranposon-transfer assisting protein	24PXU@186801|Clostridia	S	Putative tranposon-transfer assisting protein	-	-	-	-	-	-	-	-	-	-	-	-	TTRAP
DBPAGJON_02744	537007.BLAHAN_06196	3.4e-34	151.0	2C5R4@1|root,30S72@2|Bacteria,1V578@1239|Firmicutes,24IJT@186801|Clostridia,3Y0N9@572511|Blautia	3Y0N9@572511|Blautia	S	Psort location Cytoplasmic, score 8.87	24IJT@186801|Clostridia	S	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	TnpV
DBPAGJON_02747	742740.HMPREF9474_04184	1.5e-243	848.6	COG1488@1|root,COG1488@2|Bacteria,1TPDW@1239|Firmicutes,247NY@186801|Clostridia,21XTU@1506553|Lachnoclostridium	21XTU@1506553|Lachnoclostridium	F	Catalyzes the synthesis of beta-nicotinate D- ribonucleotide from nicotinate and 5-phospho-D-ribose 1-phosphate at the expense of ATP	247NY@186801|Clostridia	H	Catalyzes the synthesis of beta-nicotinate D- ribonucleotide from nicotinate and 5-phospho-D-ribose 1-phosphate at the expense of ATP	pncB	-	6.3.4.21	ko:K00763	ko00760,ko01100,map00760,map01100	-	R01724	RC00033	ko00000,ko00001,ko01000	-	-	-	NAPRTase,QRPTase_C,QRPTase_N,Ribul_P_3_epim
DBPAGJON_02748	742740.HMPREF9474_04186	0.0	1851.6	COG0060@1|root,COG0060@2|Bacteria,1TPS7@1239|Firmicutes,247XX@186801|Clostridia,21XHQ@1506553|Lachnoclostridium	21XHQ@1506553|Lachnoclostridium	J	amino acids such as valine, to avoid such errors it has two additional distinct tRNA(Ile)-dependent editing activities. One activity is designated as 'pretransfer' editing and involves the hydrolysis of activated Val-AMP. The other activity is designated 'posttransfer' editing and involves deacylation of mischarged Val-tRNA(Ile)	247XX@186801|Clostridia	J	amino acids such as valine, to avoid such errors it has two additional distinct tRNA(Ile)-dependent editing activities. One activity is designated as 'pretransfer' editing and involves the hydrolysis of activated Val-AMP. The other activity is designated 'posttransfer' editing and involves deacylation of mischarged Val-tRNA(Ile)	ileS	GO:0000049,GO:0000166,GO:0002161,GO:0003674,GO:0003676,GO:0003723,GO:0003824,GO:0004812,GO:0004822,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006428,GO:0006450,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016787,GO:0016788,GO:0016874,GO:0016875,GO:0017076,GO:0019538,GO:0019752,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0034641,GO:0034645,GO:0034660,GO:0035639,GO:0036094,GO:0043038,GO:0043039,GO:0043043,GO:0043167,GO:0043168,GO:0043169,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044464,GO:0046483,GO:0046872,GO:0052689,GO:0065007,GO:0065008,GO:0071704,GO:0090304,GO:0097159,GO:0097367,GO:0106074,GO:0140098,GO:0140101,GO:1901265,GO:1901360,GO:1901363,GO:1901564,GO:1901566,GO:1901576	6.1.1.5	ko:K01870	ko00970,map00970	M00359,M00360	R03656	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	Anticodon_1,tRNA-synt_1,tRNA-synt_1_2,tRNA-synt_1e,tRNA-synt_1f,tRNA-synt_1g
DBPAGJON_02749	411902.CLOBOL_06014	0.0	1458.0	COG0058@1|root,COG0058@2|Bacteria,1TQAJ@1239|Firmicutes,248E1@186801|Clostridia,21YUS@1506553|Lachnoclostridium	21YUS@1506553|Lachnoclostridium	F	Phosphorylase is an important allosteric enzyme in carbohydrate metabolism. Enzymes from different sources differ in their regulatory mechanisms and in their natural substrates. However, all known phosphorylases share catalytic and structural properties	248E1@186801|Clostridia	G	Phosphorylase is an important allosteric enzyme in carbohydrate metabolism. Enzymes from different sources differ in their regulatory mechanisms and in their natural substrates. However, all known phosphorylases share catalytic and structural properties	glgP	-	2.4.1.1	ko:K00688	ko00500,ko01100,ko01110,ko02026,ko04217,ko04910,ko04922,ko04931,map00500,map01100,map01110,map02026,map04217,map04910,map04922,map04931	-	R02111	-	ko00000,ko00001,ko01000	-	GT35	-	Phosphorylase
DBPAGJON_02750	742740.HMPREF9474_04189	1.1e-44	187.6	COG2385@1|root,COG2385@2|Bacteria,1TQSI@1239|Firmicutes,249H0@186801|Clostridia,21Y3M@1506553|Lachnoclostridium	21Y3M@1506553|Lachnoclostridium	D	SpoIID LytB domain protein	249H0@186801|Clostridia	D	stage II sporulation protein D	spoIID	-	-	ko:K06381	-	-	-	-	ko00000	-	-	-	SpoIID
DBPAGJON_02751	742735.HMPREF9467_02064	1.9e-81	309.3	COG0739@1|root,COG0739@2|Bacteria,1VATR@1239|Firmicutes,24N76@186801|Clostridia,21YIY@1506553|Lachnoclostridium	21YIY@1506553|Lachnoclostridium	M	Peptidase family M23	24N76@186801|Clostridia	M	COG COG0739 Membrane proteins related to metalloendopeptidases	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_M23
DBPAGJON_02752	610130.Closa_2156	2.2e-14	85.1	COG2247@1|root,COG2247@2|Bacteria,1UJGV@1239|Firmicutes,25FTF@186801|Clostridia,21ZM7@1506553|Lachnoclostridium	21ZM7@1506553|Lachnoclostridium	M	S-layer homology domain	25FTF@186801|Clostridia	M	S-layer homology domain	-	-	-	-	-	-	-	-	-	-	-	-	SLH
DBPAGJON_02753	1163671.JAGI01000002_gene1802	2.3e-18	99.0	COG0845@1|root,COG0845@2|Bacteria,1TT2M@1239|Firmicutes,24BJV@186801|Clostridia,36ECY@31979|Clostridiaceae	36ECY@31979|Clostridiaceae	M	Belongs to the membrane fusion protein (MFP) (TC 8.A.1) family	24BJV@186801|Clostridia	M	Efflux transporter, RND family, MFP subunit	-	-	-	ko:K02005	-	-	-	-	ko00000	-	-	-	Biotin_lipoyl,Biotin_lipoyl_2,HlyD,HlyD_3,HlyD_D23
DBPAGJON_02754	1304866.K413DRAFT_3787	1.5e-119	436.4	COG0845@1|root,COG0845@2|Bacteria,1TT2M@1239|Firmicutes,24BJV@186801|Clostridia,36ECY@31979|Clostridiaceae	36ECY@31979|Clostridiaceae	M	Belongs to the membrane fusion protein (MFP) (TC 8.A.1) family	24BJV@186801|Clostridia	M	Efflux transporter, RND family, MFP subunit	-	-	-	ko:K02005	-	-	-	-	ko00000	-	-	-	Biotin_lipoyl,Biotin_lipoyl_2,HlyD,HlyD_3,HlyD_D23
DBPAGJON_02755	610130.Closa_2154	1.9e-103	382.1	COG1136@1|root,COG1136@2|Bacteria,1TPBJ@1239|Firmicutes,248EZ@186801|Clostridia,21YSR@1506553|Lachnoclostridium	21YSR@1506553|Lachnoclostridium	V	Psort location CytoplasmicMembrane, score 9.49	248EZ@186801|Clostridia	V	ABC transporter	macB	-	-	ko:K02003	-	M00258	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	AAA_21,ABC_tran,SMC_N
DBPAGJON_02756	457421.CBFG_00314	6.4e-141	507.3	COG0577@1|root,COG0577@2|Bacteria,1TPUU@1239|Firmicutes,2483J@186801|Clostridia,2688J@186813|unclassified Clostridiales	2688J@186813|unclassified Clostridiales	V	Psort location CytoplasmicMembrane, score 10.00	2483J@186801|Clostridia	V	ABC-type antimicrobial peptide transport system, permease component	macB1	-	-	ko:K02004	-	M00258	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	FtsX,MacB_PCD
DBPAGJON_02758	411902.CLOBOL_04142	8.7e-198	696.4	COG0534@1|root,COG0534@2|Bacteria,1TQ56@1239|Firmicutes,248YU@186801|Clostridia,21ZC5@1506553|Lachnoclostridium	21ZC5@1506553|Lachnoclostridium	V	MATE efflux family protein	248YU@186801|Clostridia	V	Mate efflux family protein	-	-	-	-	-	-	-	-	-	-	-	-	MatE,Polysacc_synt_C
DBPAGJON_02759	742740.HMPREF9474_01126	1.7e-115	422.9	COG0330@1|root,COG0330@2|Bacteria,1TPXU@1239|Firmicutes,24AF9@186801|Clostridia,21Y3X@1506553|Lachnoclostridium	21Y3X@1506553|Lachnoclostridium	O	HflC and HflK could encode or regulate a protease	24AF9@186801|Clostridia	O	HflC and HflK could encode or regulate a protease	hflK	-	-	ko:K04088	-	M00742	-	-	ko00000,ko00002,ko01000	-	-	-	Band_7
DBPAGJON_02760	742740.HMPREF9474_01125	3.6e-125	454.5	COG0330@1|root,COG0330@2|Bacteria,1TPXU@1239|Firmicutes,248MP@186801|Clostridia,21YD6@1506553|Lachnoclostridium	21YD6@1506553|Lachnoclostridium	O	HflC and HflK could regulate a protease	248MP@186801|Clostridia	O	SPFH Band 7 PHB domain protein	hflC	-	-	ko:K04087	-	M00742	-	-	ko00000,ko00002,ko01000	-	-	-	Band_7
DBPAGJON_02761	411902.CLOBOL_06970	0.0	2399.0	COG1924@1|root,COG3580@1|root,COG3581@1|root,COG1924@2|Bacteria,COG3580@2|Bacteria,COG3581@2|Bacteria,1TPU5@1239|Firmicutes,2481F@186801|Clostridia,21XPE@1506553|Lachnoclostridium	21XPE@1506553|Lachnoclostridium	I	CoA-substrate-specific enzyme activase	2481F@186801|Clostridia	I	CoA-substrate-specific enzyme activase	hgdC2	-	-	-	-	-	-	-	-	-	-	-	BcrAD_BadFG,DUF2229,HGD-D
DBPAGJON_02762	1163671.JAGI01000002_gene3076	3.9e-133	481.1	COG0598@1|root,COG0598@2|Bacteria,1TPI8@1239|Firmicutes,24956@186801|Clostridia,36F99@31979|Clostridiaceae	36F99@31979|Clostridiaceae	P	transporter	24956@186801|Clostridia	P	Mg2 transporter protein	corA	-	-	ko:K03284	-	-	-	-	ko00000,ko02000	1.A.35.1,1.A.35.3	-	-	CorA
DBPAGJON_02763	1298920.KI911353_gene4179	2.8e-82	312.0	COG0705@1|root,COG0705@2|Bacteria,1TSBP@1239|Firmicutes,249D8@186801|Clostridia,21XJW@1506553|Lachnoclostridium	21XJW@1506553|Lachnoclostridium	S	Psort location CytoplasmicMembrane, score	249D8@186801|Clostridia	S	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	DER1,Rhomboid
